397,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-05-28 10:14:00,3
2019-05-28 10:15:00,18
2019-05-28 10:16:00,6
2019-05-28 10:17:00,9
2019-05-28 10:18:00,30
2019-05-28 10:19:00,21
2019-05-28 10:20:00,7
2019-05-28 10:21:00,14
2019-05-28 10:22:00,12
2019-05-28 10:23:00,15
2019-05-28 10:24:00,21
2019-05-28 10:25:00,21
2019-05-28 10:26:00,12
2019-05-28 10:27:00,15
2019-05-28 10:28:00,21
2019-05-28 10:29:00,15
2019-05-28 10:30:00,21
2019-05-28 10:31:00,30
2019-05-28 10:32:00,6
2019-05-28 10:33:00,6
2019-05-28 10:34:00,21
2019-05-28 10:35:00,15
2019-05-28 10:36:00,11
2019-05-28 10:37:00,18
2019-05-28 10:38:00,15
2019-05-28 10:39:00,12
2019-05-28 15:11:00,1
2019-05-28 15:27:00,1
