5390,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-05-28 16:46:00,8
2019-05-28 16:47:00,95
2019-05-28 16:48:00,145
2019-05-28 16:49:00,152
2019-05-28 16:50:00,168
2019-05-28 16:51:00,66
2019-05-28 18:57:00,1
2019-05-28 18:59:00,1
2019-05-28 19:00:00,1
2019-05-28 19:04:00,1
2019-05-28 19:05:00,1
2019-05-28 19:06:00,2
2019-05-28 19:09:00,1
2019-05-28 19:11:00,1
2019-05-28 19:12:00,1
2019-05-28 19:13:00,1
2019-05-28 19:15:00,1
2019-05-28 19:17:00,1
2019-05-28 19:18:00,18
2019-05-28 19:19:00,38
2019-05-28 19:20:00,69
2019-05-28 19:21:00,54
2019-05-28 19:22:00,30
2019-05-28 19:24:00,36
2019-05-28 19:25:00,41
2019-05-28 19:26:00,24
2019-05-28 19:27:00,7
2019-05-28 19:28:00,103
2019-05-28 19:29:00,153
2019-05-28 19:30:00,164
2019-05-28 19:31:00,165
2019-05-28 19:32:00,158
2019-05-28 19:33:00,173
2019-05-28 19:34:00,148
2019-05-28 19:35:00,128
2019-05-28 19:36:00,38
2019-05-28 19:38:00,141
2019-05-28 19:39:00,215
2019-05-28 19:40:00,210
2019-05-28 19:41:00,227
2019-05-28 19:42:00,222
2019-05-28 19:43:00,197
2019-05-28 19:44:00,33
2019-05-28 19:58:00,1
2019-05-28 19:59:00,1
2019-05-28 20:00:00,1
2019-05-28 20:02:00,1
2019-05-28 20:04:00,1
2019-05-28 20:05:00,1
2019-05-28 20:06:00,1
2019-05-28 20:07:00,1
2019-05-28 20:08:00,2
2019-05-28 20:09:00,119
2019-05-28 20:10:00,186
2019-05-28 20:11:00,171
2019-05-28 20:12:00,163
2019-05-28 20:13:00,159
2019-05-28 20:14:00,166
2019-05-28 20:15:00,177
2019-05-28 20:16:00,174
2019-05-28 20:17:00,163
2019-05-28 20:18:00,178
2019-05-28 20:19:00,141
2019-05-28 20:20:00,9
2019-05-28 20:29:00,17
2019-05-28 20:30:00,44
2019-05-28 20:31:00,43
2019-05-28 20:32:00,31
