1,"SELECT specObjID,ra,dec,plate,mjd,fiberid,z,zErr,zWarning,class,subClass into mydb.SDSS_DR1#_galaxy_spectro from SpecObj WHERE class = &&&"
2019-05-28 05:58:00,1
