1298,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-05-28 01:00:00,2
2019-05-28 01:50:00,2
2019-05-28 21:36:00,6
2019-05-28 21:37:00,8
2019-05-28 21:38:00,10
2019-05-28 21:39:00,9
2019-05-28 21:40:00,7
2019-05-28 21:41:00,8
2019-05-28 21:42:00,11
2019-05-28 21:43:00,7
2019-05-28 21:44:00,8
2019-05-28 21:45:00,8
2019-05-28 21:46:00,8
2019-05-28 21:47:00,10
2019-05-28 21:48:00,9
2019-05-28 21:49:00,10
2019-05-28 21:50:00,7
2019-05-28 21:51:00,13
2019-05-28 21:52:00,4
2019-05-28 21:53:00,7
2019-05-28 21:54:00,8
2019-05-28 21:55:00,10
2019-05-28 21:56:00,10
2019-05-28 21:57:00,8
2019-05-28 21:58:00,12
2019-05-28 21:59:00,8
2019-05-28 22:00:00,6
2019-05-28 22:01:00,10
2019-05-28 22:02:00,5
2019-05-28 22:03:00,7
2019-05-28 22:04:00,14
2019-05-28 22:05:00,10
2019-05-28 22:06:00,8
2019-05-28 22:07:00,9
2019-05-28 22:08:00,7
2019-05-28 22:09:00,14
2019-05-28 22:10:00,8
2019-05-28 22:11:00,10
2019-05-28 22:12:00,15
2019-05-28 22:13:00,11
2019-05-28 22:14:00,8
2019-05-28 22:15:00,12
2019-05-28 22:16:00,5
2019-05-28 22:17:00,9
2019-05-28 22:18:00,10
2019-05-28 22:19:00,7
2019-05-28 22:20:00,7
2019-05-28 22:21:00,6
2019-05-28 22:22:00,8
2019-05-28 22:23:00,12
2019-05-28 22:24:00,12
2019-05-28 22:25:00,12
2019-05-28 22:26:00,8
2019-05-28 22:27:00,8
2019-05-28 22:28:00,12
2019-05-28 22:29:00,8
2019-05-28 22:30:00,8
2019-05-28 22:31:00,8
2019-05-28 22:32:00,8
2019-05-28 22:33:00,11
2019-05-28 22:34:00,9
2019-05-28 22:35:00,8
2019-05-28 22:36:00,12
2019-05-28 22:37:00,8
2019-05-28 22:38:00,8
2019-05-28 22:39:00,10
2019-05-28 22:40:00,9
2019-05-28 22:41:00,13
2019-05-28 22:42:00,8
2019-05-28 22:43:00,14
2019-05-28 22:44:00,10
2019-05-28 22:45:00,12
2019-05-28 22:46:00,14
2019-05-28 22:47:00,10
2019-05-28 22:48:00,12
2019-05-28 22:49:00,8
2019-05-28 22:50:00,6
2019-05-28 22:51:00,12
2019-05-28 22:52:00,6
2019-05-28 22:53:00,12
2019-05-28 22:54:00,12
2019-05-28 22:55:00,12
2019-05-28 22:56:00,13
2019-05-28 22:57:00,11
2019-05-28 22:58:00,8
2019-05-28 22:59:00,12
2019-05-28 23:00:00,10
2019-05-28 23:01:00,10
2019-05-28 23:02:00,11
2019-05-28 23:03:00,11
2019-05-28 23:04:00,8
2019-05-28 23:05:00,10
2019-05-28 23:06:00,10
2019-05-28 23:07:00,7
2019-05-28 23:08:00,7
2019-05-28 23:09:00,9
2019-05-28 23:10:00,11
2019-05-28 23:11:00,6
2019-05-28 23:12:00,10
2019-05-28 23:13:00,9
2019-05-28 23:14:00,11
2019-05-28 23:15:00,9
2019-05-28 23:16:00,10
2019-05-28 23:17:00,7
2019-05-28 23:18:00,7
2019-05-28 23:19:00,7
2019-05-28 23:20:00,9
2019-05-28 23:21:00,11
2019-05-28 23:22:00,8
2019-05-28 23:23:00,10
2019-05-28 23:24:00,6
2019-05-28 23:25:00,8
2019-05-28 23:26:00,4
2019-05-28 23:27:00,10
2019-05-28 23:28:00,6
2019-05-28 23:29:00,8
2019-05-28 23:30:00,7
2019-05-28 23:31:00,9
2019-05-28 23:32:00,8
2019-05-28 23:33:00,12
2019-05-28 23:34:00,9
2019-05-28 23:35:00,7
2019-05-28 23:36:00,8
2019-05-28 23:37:00,8
2019-05-28 23:38:00,10
2019-05-28 23:39:00,6
2019-05-28 23:40:00,10
2019-05-28 23:41:00,7
2019-05-28 23:42:00,7
2019-05-28 23:43:00,8
2019-05-28 23:44:00,12
2019-05-28 23:45:00,6
2019-05-28 23:46:00,6
2019-05-28 23:47:00,8
2019-05-28 23:48:00,8
2019-05-28 23:49:00,9
2019-05-28 23:50:00,10
2019-05-28 23:51:00,5
2019-05-28 23:52:00,4
2019-05-28 23:53:00,12
2019-05-28 23:54:00,5
2019-05-28 23:55:00,11
2019-05-28 23:56:00,8
2019-05-28 23:57:00,8
2019-05-28 23:58:00,8
2019-05-28 23:59:00,10
