114,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-05-28 00:22:00,2
2019-05-28 00:28:00,1
2019-05-28 00:52:00,1
2019-05-28 01:18:00,3
2019-05-28 01:21:00,1
2019-05-28 01:27:00,2
2019-05-28 01:30:00,1
2019-05-28 01:33:00,1
2019-05-28 01:36:00,1
2019-05-28 01:37:00,1
2019-05-28 01:38:00,1
2019-05-28 01:41:00,1
2019-05-28 01:52:00,1
2019-05-28 02:17:00,1
2019-05-28 04:00:00,1
2019-05-28 04:08:00,1
2019-05-28 07:21:00,1
2019-05-28 07:23:00,1
2019-05-28 07:38:00,1
2019-05-28 09:17:00,1
2019-05-28 09:20:00,2
2019-05-28 09:47:00,1
2019-05-28 10:13:00,2
2019-05-28 10:29:00,2
2019-05-28 11:43:00,1
2019-05-28 11:45:00,3
2019-05-28 12:30:00,1
2019-05-28 12:31:00,1
2019-05-28 12:43:00,1
2019-05-28 12:44:00,1
2019-05-28 12:45:00,1
2019-05-28 12:47:00,2
2019-05-28 12:48:00,2
2019-05-28 12:58:00,1
2019-05-28 13:08:00,1
2019-05-28 13:20:00,2
2019-05-28 13:22:00,1
2019-05-28 13:40:00,2
2019-05-28 14:28:00,1
2019-05-28 14:33:00,1
2019-05-28 14:37:00,1
2019-05-28 15:03:00,1
2019-05-28 15:40:00,1
2019-05-28 16:22:00,2
2019-05-28 17:23:00,1
2019-05-28 17:47:00,1
2019-05-28 17:48:00,1
2019-05-28 18:07:00,2
2019-05-28 18:09:00,3
2019-05-28 18:10:00,2
2019-05-28 18:11:00,1
2019-05-28 18:12:00,2
2019-05-28 18:13:00,1
2019-05-28 18:26:00,1
2019-05-28 18:32:00,1
2019-05-28 20:11:00,1
2019-05-28 20:34:00,1
2019-05-28 20:44:00,1
2019-05-28 20:47:00,2
2019-05-28 20:48:00,1
2019-05-28 20:59:00,1
2019-05-28 21:00:00,1
2019-05-28 21:10:00,1
2019-05-28 21:12:00,1
2019-05-28 21:16:00,1
2019-05-28 21:17:00,1
2019-05-28 21:18:00,1
2019-05-28 21:21:00,2
2019-05-28 21:22:00,3
2019-05-28 21:23:00,2
2019-05-28 21:26:00,2
2019-05-28 21:27:00,4
2019-05-28 21:34:00,5
2019-05-28 21:35:00,3
2019-05-28 21:38:00,1
2019-05-28 21:55:00,1
2019-05-28 22:12:00,1
2019-05-28 22:39:00,1
2019-05-28 22:45:00,2
