8,"SELECT DISTINCT s.ra, s.dec, s.plate, s.mjd, s.fiberID, s.specobjid, s.z, s.zErr FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=#)"
2019-06-02 15:22:00,8
