29,select distinct parent from DBViewCols where viewname=&&&
2019-06-02 00:27:00,1
2019-06-02 01:34:00,1
2019-06-02 01:55:00,1
2019-06-02 02:04:00,1
2019-06-02 02:14:00,1
2019-06-02 02:16:00,1
2019-06-02 02:35:00,1
2019-06-02 02:36:00,1
2019-06-02 02:51:00,1
2019-06-02 03:45:00,1
2019-06-02 05:07:00,1
2019-06-02 06:16:00,1
2019-06-02 06:24:00,1
2019-06-02 08:44:00,2
2019-06-02 08:47:00,2
2019-06-02 09:10:00,2
2019-06-02 12:42:00,1
2019-06-02 12:54:00,2
2019-06-02 13:20:00,1
2019-06-02 13:50:00,1
2019-06-02 16:05:00,2
2019-06-02 21:26:00,1
2019-06-02 21:33:00,1
2019-06-02 23:09:00,1
