1,"SELECT     m.id, m.ra AS ra1, m.dec AS dec1,     n.objid, n.distance,     o.ra AS ra2, o.dec AS dec2, o.apogee_id AS apogee_id into mydb.MyTable_# from MyDB.tic_positions_fdwarfs_Ncvz AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     JOIN PhotoObj AS o ON n.objid=o.objid"
2019-04-17 01:16:00,1
