1,"select top # p.dec, p.ra, a.extinction_r       into mydb.whatever from photoObj p       join photoz z ON z.objID = p.objID         Join photoObjAll a ON a.objID = p.objID       where z.photoErrorClass =# or z.photoErrorClass =#        or z.photoErrorClass = #  or z.photoErrorClass =#        AND p.modelMag_r < #       AND p.modelMag_r > #       AND p.type = #         AND a.extinction_r < #      AND z.z >= # AND z.z < #"
2019-04-17 07:15:00,1
