1,"SELECT     m.id, m.ra AS ra1, m.dec AS dec1,     n.objid, n.distance,    s.ra AS ra2, s.dec AS dec2 into mydb.MyTable_# from MyDB.MyTable AS m     CROSS APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n     JOIN SpecObj AS s ON n.objid=s.objid"
2019-04-17 06:24:00,1
