380,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-17 16:44:00,22
2019-04-17 16:45:00,18
2019-04-17 16:50:00,1
2019-04-17 20:29:00,26
2019-04-17 20:30:00,44
2019-04-17 20:53:00,1
2019-04-17 20:58:00,1
2019-04-17 21:02:00,6
2019-04-17 21:03:00,42
2019-04-17 21:04:00,30
2019-04-17 21:05:00,11
2019-04-17 21:09:00,12
2019-04-17 21:10:00,52
2019-04-17 21:11:00,31
2019-04-17 21:12:00,4
2019-04-17 21:13:00,1
2019-04-17 21:15:00,1
2019-04-17 21:16:00,1
2019-04-17 21:17:00,4
2019-04-17 21:18:00,27
2019-04-17 21:19:00,26
2019-04-17 21:20:00,18
2019-04-17 21:21:00,1
