1,"select specObjID, ra, dec, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z,   psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i, psfMagErr_z, subClass, z, zWarning into mydb.sdssstar1# from SpecPhotoAll   where class = &&& and sciencePrimary = # and Mode = # and zWarning = #      and (flags & (dbo.fPhotoFlags(&&&))) = #     and (flags & (dbo.fPhotoFlags(&&&))) = #     and (flags & (dbo.fPhotoFlags(&&&))) = #     and (flags & (dbo.fPhotoFlags(&&&))) = #"
2019-04-15 05:21:00,1
