4,"CREATE TABLE [r2#][dMRI_skeleton] ( 	eid BIGINT NOT NULL ,	[Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_body_of_corpus_callosum_on_FA_skeleton_#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_cerebral_peduncle_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_cerebral_peduncle_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_cingulum_cingulate_gyrus_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_cingulum_cingulate_gyrus_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_cingulum_hippocampus_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_cingulum_hippocampus_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_corticospinal_tract_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_corticospinal_tract_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_external_capsule_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_external_capsule_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_fornix_cres_stria_terminalis_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_fornix_cres_stria_terminalis_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_fornix_on_FA_skeleton_#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_genu_of_corpus_callosum_on_FA_skeleton_#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_inferior_cerebellar_peduncle_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_inferior_cerebellar_peduncle_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_medial_lemniscus_on_FA_skeleton_left__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_medial_lemniscus_on_FA_skeleton_right__#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_middle_cerebellar_peduncle_on_FA_skeleton_#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_pontine_crossing_tract_on_FA_skeleton_#] VARCHAR(MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi?id=#  ,	[Mean_FA_in_posterior_corona_radiata_on_FA_skeleton_left__#"
2019-04-15 14:29:00,1
2019-04-15 14:31:00,1
2019-04-15 14:33:00,1
2019-04-15 14:35:00,1
