65,select * from Frame where fieldId=#
2019-04-15 00:08:00,1
2019-04-15 00:14:00,1
2019-04-15 00:24:00,1
2019-04-15 00:27:00,1
2019-04-15 00:31:00,1
2019-04-15 00:37:00,1
2019-04-15 01:01:00,1
2019-04-15 01:11:00,1
2019-04-15 01:20:00,1
2019-04-15 01:26:00,1
2019-04-15 01:48:00,1
2019-04-15 01:59:00,1
2019-04-15 03:22:00,1
2019-04-15 03:27:00,1
2019-04-15 03:28:00,1
2019-04-15 04:03:00,1
2019-04-15 04:05:00,1
2019-04-15 04:35:00,1
2019-04-15 04:54:00,1
2019-04-15 05:14:00,1
2019-04-15 05:26:00,1
2019-04-15 05:32:00,1
2019-04-15 05:47:00,1
2019-04-15 05:50:00,1
2019-04-15 05:56:00,1
2019-04-15 06:05:00,1
2019-04-15 06:08:00,1
2019-04-15 07:28:00,1
2019-04-15 07:39:00,1
2019-04-15 07:54:00,1
2019-04-15 08:14:00,1
2019-04-15 08:22:00,1
2019-04-15 08:51:00,1
2019-04-15 08:55:00,1
2019-04-15 09:19:00,1
2019-04-15 10:32:00,2
2019-04-15 10:33:00,3
2019-04-15 10:37:00,1
2019-04-15 10:51:00,1
2019-04-15 11:10:00,1
2019-04-15 11:18:00,1
2019-04-15 11:48:00,1
2019-04-15 11:56:00,1
2019-04-15 12:54:00,1
2019-04-15 13:25:00,1
2019-04-15 13:59:00,1
2019-04-15 14:09:00,1
2019-04-15 14:20:00,1
2019-04-15 14:28:00,1
2019-04-15 16:59:00,1
2019-04-15 17:08:00,1
2019-04-15 17:38:00,1
2019-04-15 17:40:00,1
2019-04-15 19:08:00,1
2019-04-15 19:20:00,1
2019-04-15 20:52:00,1
2019-04-15 21:04:00,1
2019-04-15 22:01:00,1
2019-04-15 22:27:00,1
2019-04-15 23:35:00,1
2019-04-15 23:41:00,1
2019-04-15 23:56:00,1
