1,"SELECT p.objID, p.ra, p.dec, p.run, f.mjd_r into mydb.bob from PhotoObj p     JOIN field f ON f.field = p.field    WHERE (p.run = # AND p.type=#)"
2019-09-05 11:09:00,1
