1,"select objID, ra, dec, mjd, run, u, err_u, g, err_g, r, err_r, i, err_i, z, err_z, TAI_u, TAI_g, TAI_r, TAI_i, TAI_z into mydb.MyTable from PhotoPrimary    where run=#"
2019-09-05 05:56:00,1
