75,select * from fDocFunctionParams(&&&)
2019-09-05 00:02:00,1
2019-09-05 00:03:00,1
2019-09-05 00:29:00,1
2019-09-05 00:40:00,1
2019-09-05 00:43:00,2
2019-09-05 00:47:00,1
2019-09-05 01:09:00,2
2019-09-05 01:36:00,1
2019-09-05 01:37:00,1
2019-09-05 01:54:00,1
2019-09-05 01:55:00,1
2019-09-05 02:16:00,1
2019-09-05 02:35:00,1
2019-09-05 02:36:00,2
2019-09-05 02:47:00,1
2019-09-05 02:48:00,1
2019-09-05 03:02:00,1
2019-09-05 03:17:00,1
2019-09-05 03:47:00,1
2019-09-05 04:01:00,1
2019-09-05 04:17:00,1
2019-09-05 04:31:00,1
2019-09-05 05:11:00,1
2019-09-05 05:18:00,2
2019-09-05 05:32:00,1
2019-09-05 05:49:00,1
2019-09-05 06:01:00,1
2019-09-05 06:16:00,2
2019-09-05 06:28:00,1
2019-09-05 06:30:00,1
2019-09-05 07:21:00,1
2019-09-05 07:22:00,1
2019-09-05 07:55:00,1
2019-09-05 08:51:00,1
2019-09-05 08:52:00,1
2019-09-05 09:07:00,1
2019-09-05 09:22:00,1
2019-09-05 09:54:00,2
2019-09-05 10:15:00,2
2019-09-05 10:17:00,1
2019-09-05 10:37:00,1
2019-09-05 10:38:00,1
2019-09-05 10:39:00,1
2019-09-05 10:50:00,1
2019-09-05 10:51:00,2
2019-09-05 10:57:00,1
2019-09-05 12:07:00,1
2019-09-05 12:10:00,1
2019-09-05 12:19:00,1
2019-09-05 12:23:00,1
2019-09-05 12:24:00,1
2019-09-05 14:11:00,1
2019-09-05 14:12:00,7
2019-09-05 14:19:00,1
2019-09-05 14:20:00,1
2019-09-05 15:14:00,1
2019-09-05 16:55:00,1
2019-09-05 19:05:00,1
2019-09-05 19:30:00,1
2019-09-05 19:41:00,1
2019-09-05 23:10:00,1
