81,select * from Photoz where objid=#
2019-09-05 00:00:00,1
2019-09-05 00:02:00,1
2019-09-05 00:26:00,1
2019-09-05 01:19:00,1
2019-09-05 01:37:00,1
2019-09-05 01:46:00,1
2019-09-05 02:10:00,1
2019-09-05 02:21:00,1
2019-09-05 02:50:00,1
2019-09-05 03:40:00,1
2019-09-05 03:51:00,1
2019-09-05 03:54:00,1
2019-09-05 03:58:00,1
2019-09-05 05:16:00,1
2019-09-05 05:21:00,1
2019-09-05 05:22:00,1
2019-09-05 05:29:00,1
2019-09-05 05:34:00,1
2019-09-05 05:55:00,1
2019-09-05 06:29:00,1
2019-09-05 06:33:00,1
2019-09-05 06:51:00,1
2019-09-05 07:00:00,1
2019-09-05 07:18:00,1
2019-09-05 07:22:00,1
2019-09-05 07:23:00,1
2019-09-05 08:05:00,1
2019-09-05 08:20:00,1
2019-09-05 08:42:00,1
2019-09-05 09:16:00,1
2019-09-05 09:20:00,1
2019-09-05 10:13:00,1
2019-09-05 10:37:00,1
2019-09-05 10:39:00,1
2019-09-05 10:58:00,1
2019-09-05 11:06:00,1
2019-09-05 11:07:00,1
2019-09-05 11:11:00,1
2019-09-05 11:12:00,1
2019-09-05 13:00:00,1
2019-09-05 13:22:00,1
2019-09-05 13:24:00,1
2019-09-05 13:26:00,1
2019-09-05 13:46:00,1
2019-09-05 14:18:00,1
2019-09-05 14:22:00,1
2019-09-05 14:39:00,1
2019-09-05 14:51:00,1
2019-09-05 14:55:00,1
2019-09-05 14:56:00,1
2019-09-05 15:16:00,1
2019-09-05 15:42:00,1
2019-09-05 16:02:00,1
2019-09-05 16:14:00,1
2019-09-05 16:46:00,1
2019-09-05 16:50:00,1
2019-09-05 17:17:00,1
2019-09-05 18:47:00,1
2019-09-05 18:48:00,1
2019-09-05 19:05:00,1
2019-09-05 19:23:00,1
2019-09-05 19:39:00,1
2019-09-05 19:49:00,1
2019-09-05 19:54:00,1
2019-09-05 19:57:00,1
2019-09-05 20:50:00,1
2019-09-05 20:56:00,1
2019-09-05 21:22:00,1
2019-09-05 21:34:00,1
2019-09-05 21:39:00,1
2019-09-05 21:47:00,1
2019-09-05 21:53:00,1
2019-09-05 22:12:00,1
2019-09-05 22:19:00,1
2019-09-05 22:20:00,1
2019-09-05 22:32:00,1
2019-09-05 22:33:00,1
2019-09-05 22:51:00,1
2019-09-05 23:35:00,1
2019-09-05 23:41:00,1
2019-09-05 23:45:00,1
