3094,"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=# AND p.camcol=# AND p.field=# AND p.rerun=#)"
2019-09-05 05:19:00,33
2019-09-05 05:20:00,35
2019-09-05 05:21:00,34
2019-09-05 05:22:00,40
2019-09-05 05:23:00,37
2019-09-05 05:24:00,33
2019-09-05 05:25:00,37
2019-09-05 05:26:00,38
2019-09-05 05:27:00,36
2019-09-05 05:28:00,34
2019-09-05 05:29:00,35
2019-09-05 05:30:00,34
2019-09-05 05:31:00,37
2019-09-05 05:32:00,38
2019-09-05 05:33:00,37
2019-09-05 05:34:00,36
2019-09-05 05:35:00,36
2019-09-05 05:36:00,38
2019-09-05 05:37:00,38
2019-09-05 05:38:00,36
2019-09-05 05:39:00,31
2019-09-05 05:40:00,21
2019-09-05 16:10:00,1
2019-09-05 16:12:00,1
