1,"SELECT p.objid, s.plate,s.mjd,s.fiberid into mydb.sdssdr1#QSO_platemjdfiberid FROM SpecObj as s, PhotoObj as p WHERE s.bestObjID = p.objID AND s.class=&&&"
2019-09-05 04:13:00,1
