1,"SELECT sub.*, p.petroRad_u,   p.petroRad_g, p.petroRad_r,   p.petroRad_i, p.petroRad_z into mydb.sub_petrorad from PhotoObjAll AS p      JOIN mydb.sub_specobjid as sub   ON sub.objID = p.objID"
2019-09-05 05:34:00,1
