1,"SELECT sub.*, p.petroRad_u, p.petroRad_g, p.petroRad_r, p.petroRad_i, p.petroRad_z into mydb.sub_petrorad from PhotoObjAll AS p      JOIN mydb.subset_specObjID as sub    ON sub.objID = p.objID"
2019-09-05 04:51:00,1
