1,"select   p.*, pz.z as redshift, pz.zerr as redshift_err   into mydb.GEMSS_Photo   from   photoobj p, photoz pz   where   p.objid = pz.objid   and p.ra>=# | p.ra<=#   and p.dec>=# and p.dec<=#"
2019-09-05 05:44:00,1
