31,select * from galSpecIndx where specObjId=#
2019-04-27 02:00:00,1
2019-04-27 03:56:00,1
2019-04-27 04:39:00,1
2019-04-27 04:51:00,1
2019-04-27 06:01:00,1
2019-04-27 09:09:00,1
2019-04-27 09:31:00,1
2019-04-27 10:17:00,1
2019-04-27 10:20:00,1
2019-04-27 11:18:00,1
2019-04-27 12:54:00,1
2019-04-27 13:50:00,1
2019-04-27 13:53:00,1
2019-04-27 14:24:00,1
2019-04-27 14:29:00,1
2019-04-27 14:45:00,1
2019-04-27 14:52:00,1
2019-04-27 15:28:00,1
2019-04-27 15:54:00,1
2019-04-27 17:18:00,1
2019-04-27 17:26:00,1
2019-04-27 18:01:00,1
2019-04-27 18:10:00,1
2019-04-27 20:36:00,1
2019-04-27 20:39:00,1
2019-04-27 21:54:00,1
2019-04-27 22:09:00,1
2019-04-27 22:17:00,1
2019-04-27 22:27:00,1
2019-04-27 23:20:00,1
2019-04-27 23:34:00,1
