77,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-04-27 00:19:00,1
2019-04-27 00:32:00,1
2019-04-27 01:08:00,1
2019-04-27 01:14:00,1
2019-04-27 01:15:00,1
2019-04-27 01:35:00,1
2019-04-27 02:08:00,1
2019-04-27 02:14:00,1
2019-04-27 02:24:00,1
2019-04-27 02:40:00,1
2019-04-27 02:45:00,1
2019-04-27 02:52:00,1
2019-04-27 02:58:00,1
2019-04-27 03:00:00,1
2019-04-27 03:03:00,1
2019-04-27 03:04:00,1
2019-04-27 03:09:00,1
2019-04-27 03:12:00,1
2019-04-27 03:13:00,1
2019-04-27 03:15:00,1
2019-04-27 03:24:00,1
2019-04-27 03:51:00,1
2019-04-27 04:16:00,1
2019-04-27 04:27:00,1
2019-04-27 06:22:00,2
2019-04-27 06:30:00,1
2019-04-27 06:40:00,1
2019-04-27 06:46:00,1
2019-04-27 07:13:00,1
2019-04-27 10:25:00,1
2019-04-27 11:02:00,1
2019-04-27 11:32:00,1
2019-04-27 12:22:00,1
2019-04-27 12:46:00,1
2019-04-27 13:05:00,1
2019-04-27 13:07:00,1
2019-04-27 13:10:00,1
2019-04-27 13:19:00,1
2019-04-27 13:24:00,1
2019-04-27 13:25:00,1
2019-04-27 13:38:00,1
2019-04-27 13:39:00,1
2019-04-27 13:45:00,1
2019-04-27 13:51:00,1
2019-04-27 13:57:00,1
2019-04-27 14:00:00,1
2019-04-27 14:01:00,1
2019-04-27 14:04:00,1
2019-04-27 14:22:00,1
2019-04-27 14:27:00,1
2019-04-27 14:39:00,1
2019-04-27 14:54:00,1
2019-04-27 18:11:00,1
2019-04-27 18:22:00,1
2019-04-27 18:23:00,1
2019-04-27 18:29:00,1
2019-04-27 18:31:00,1
2019-04-27 18:35:00,1
2019-04-27 18:59:00,1
2019-04-27 19:40:00,1
2019-04-27 19:53:00,1
2019-04-27 20:03:00,1
2019-04-27 20:29:00,1
2019-04-27 20:32:00,1
2019-04-27 20:40:00,1
2019-04-27 20:44:00,1
2019-04-27 20:47:00,1
2019-04-27 20:56:00,1
2019-04-27 21:09:00,3
2019-04-27 21:24:00,1
2019-04-27 21:39:00,1
2019-04-27 22:18:00,1
2019-04-27 22:51:00,1
2019-04-27 23:13:00,1
