156,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-04-27 03:12:00,1
2019-04-27 03:21:00,1
2019-04-27 03:49:00,1
2019-04-27 03:54:00,1
2019-04-27 03:57:00,1
2019-04-27 04:02:00,1
2019-04-27 04:08:00,1
2019-04-27 04:13:00,1
2019-04-27 04:15:00,1
2019-04-27 04:20:00,1
2019-04-27 04:23:00,1
2019-04-27 04:25:00,1
2019-04-27 04:28:00,1
2019-04-27 04:30:00,1
2019-04-27 04:32:00,1
2019-04-27 04:33:00,1
2019-04-27 04:42:00,1
2019-04-27 04:44:00,1
2019-04-27 04:49:00,1
2019-04-27 04:52:00,1
2019-04-27 04:54:00,1
2019-04-27 04:55:00,1
2019-04-27 04:58:00,1
2019-04-27 04:59:00,1
2019-04-27 05:00:00,1
2019-04-27 05:02:00,1
2019-04-27 05:04:00,1
2019-04-27 05:07:00,1
2019-04-27 05:09:00,1
2019-04-27 05:30:00,1
2019-04-27 05:36:00,1
2019-04-27 05:55:00,1
2019-04-27 06:00:00,1
2019-04-27 06:02:00,1
2019-04-27 06:19:00,1
2019-04-27 06:23:00,1
2019-04-27 06:25:00,1
2019-04-27 06:30:00,1
2019-04-27 06:33:00,1
2019-04-27 06:34:00,1
2019-04-27 06:40:00,1
2019-04-27 07:05:00,1
2019-04-27 07:09:00,1
2019-04-27 07:16:00,1
2019-04-27 07:23:00,2
2019-04-27 07:26:00,1
2019-04-27 07:29:00,1
2019-04-27 07:37:00,1
2019-04-27 07:49:00,1
2019-04-27 07:52:00,1
2019-04-27 07:53:00,1
2019-04-27 07:55:00,1
2019-04-27 08:14:00,1
2019-04-27 08:22:00,1
2019-04-27 08:30:00,1
2019-04-27 08:35:00,1
2019-04-27 08:43:00,1
2019-04-27 08:47:00,1
2019-04-27 08:55:00,1
2019-04-27 09:01:00,1
2019-04-27 09:47:00,1
2019-04-27 09:54:00,1
2019-04-27 09:57:00,1
2019-04-27 09:59:00,1
2019-04-27 10:02:00,1
2019-04-27 10:16:00,1
2019-04-27 10:18:00,1
2019-04-27 10:20:00,1
2019-04-27 10:28:00,1
2019-04-27 10:31:00,1
2019-04-27 10:36:00,1
2019-04-27 10:37:00,1
2019-04-27 10:48:00,1
2019-04-27 10:54:00,1
2019-04-27 10:55:00,1
2019-04-27 10:56:00,1
2019-04-27 11:08:00,1
2019-04-27 11:11:00,1
2019-04-27 11:21:00,1
2019-04-27 11:24:00,1
2019-04-27 11:25:00,1
2019-04-27 11:35:00,1
2019-04-27 11:37:00,1
2019-04-27 11:39:00,1
2019-04-27 11:40:00,1
2019-04-27 11:44:00,1
2019-04-27 11:45:00,1
2019-04-27 11:49:00,1
2019-04-27 11:52:00,1
2019-04-27 12:13:00,1
2019-04-27 12:20:00,1
2019-04-27 12:21:00,1
2019-04-27 12:23:00,2
2019-04-27 12:25:00,1
2019-04-27 12:28:00,1
2019-04-27 12:31:00,1
2019-04-27 12:38:00,1
2019-04-27 12:42:00,1
2019-04-27 12:48:00,1
2019-04-27 12:52:00,1
2019-04-27 12:57:00,1
2019-04-27 13:02:00,1
2019-04-27 13:09:00,1
2019-04-27 13:10:00,1
2019-04-27 13:17:00,1
2019-04-27 13:21:00,1
2019-04-27 13:26:00,1
2019-04-27 13:39:00,1
2019-04-27 13:48:00,1
2019-04-27 13:52:00,1
2019-04-27 14:07:00,1
2019-04-27 14:15:00,1
2019-04-27 14:16:00,1
2019-04-27 14:25:00,1
2019-04-27 14:27:00,1
2019-04-27 14:28:00,1
2019-04-27 14:30:00,1
2019-04-27 14:34:00,1
2019-04-27 14:38:00,1
2019-04-27 14:40:00,1
2019-04-27 14:45:00,1
2019-04-27 14:49:00,1
2019-04-27 14:53:00,1
2019-04-27 14:56:00,1
2019-04-27 15:03:00,1
2019-04-27 15:08:00,1
2019-04-27 15:09:00,1
2019-04-27 15:16:00,1
2019-04-27 15:26:00,1
2019-04-27 15:38:00,1
2019-04-27 15:44:00,1
2019-04-27 15:50:00,1
2019-04-27 15:57:00,1
2019-04-27 15:59:00,1
2019-04-27 16:10:00,1
2019-04-27 16:13:00,1
2019-04-27 16:19:00,1
2019-04-27 16:21:00,1
2019-04-27 16:29:00,1
2019-04-27 16:31:00,1
2019-04-27 16:33:00,1
2019-04-27 16:40:00,1
2019-04-27 16:41:00,1
2019-04-27 16:47:00,1
2019-04-27 16:49:00,1
2019-04-27 16:51:00,1
2019-04-27 16:52:00,1
2019-04-27 17:02:00,1
2019-04-27 17:04:00,1
2019-04-27 17:17:00,1
2019-04-27 17:19:00,1
2019-04-27 17:31:00,1
2019-04-27 17:40:00,1
2019-04-27 17:42:00,1
