21,select * from galSpecLine where specObjId=#
2019-04-27 01:11:00,1
2019-04-27 02:20:00,1
2019-04-27 02:54:00,1
2019-04-27 02:55:00,1
2019-04-27 06:25:00,1
2019-04-27 06:42:00,1
2019-04-27 06:49:00,1
2019-04-27 07:41:00,1
2019-04-27 09:12:00,1
2019-04-27 11:36:00,1
2019-04-27 14:45:00,1
2019-04-27 14:58:00,1
2019-04-27 15:09:00,1
2019-04-27 15:34:00,1
2019-04-27 15:35:00,1
2019-04-27 16:01:00,1
2019-04-27 18:26:00,1
2019-04-27 19:02:00,1
2019-04-27 19:32:00,1
2019-04-27 19:53:00,1
2019-04-27 23:02:00,1
