11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-04-27 13:51:00,1
2019-04-27 14:01:00,1
2019-04-27 14:04:00,1
2019-04-27 14:19:00,1
2019-04-27 14:23:00,1
2019-04-27 14:26:00,1
2019-04-27 14:33:00,1
2019-04-27 14:36:00,1
2019-04-27 14:51:00,1
2019-04-27 14:58:00,1
2019-04-27 15:00:00,1
