681,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-27 01:00:00,4
2019-04-27 01:02:00,4
2019-04-27 01:03:00,4
2019-04-27 01:04:00,4
2019-04-27 01:05:00,4
2019-04-27 01:06:00,4
2019-04-27 01:07:00,1
2019-04-27 01:08:00,3
2019-04-27 01:09:00,4
2019-04-27 01:10:00,4
2019-04-27 01:11:00,4
2019-04-27 01:12:00,4
2019-04-27 01:13:00,2
2019-04-27 01:14:00,2
2019-04-27 01:15:00,4
2019-04-27 01:16:00,4
2019-04-27 01:17:00,4
2019-04-27 01:18:00,4
2019-04-27 01:19:00,2
2019-04-27 01:20:00,6
2019-04-27 01:21:00,4
2019-04-27 01:22:00,4
2019-04-27 01:23:00,4
2019-04-27 01:24:00,4
2019-04-27 01:25:00,3
2019-04-27 01:26:00,1
2019-04-27 01:27:00,4
2019-04-27 01:28:00,4
2019-04-27 01:29:00,4
2019-04-27 01:30:00,7
2019-04-27 01:31:00,1
2019-04-27 01:32:00,4
2019-04-27 01:33:00,4
2019-04-27 01:34:00,4
2019-04-27 01:35:00,4
2019-04-27 01:36:00,4
2019-04-27 01:38:00,4
2019-04-27 01:39:00,4
2019-04-27 01:40:00,4
2019-04-27 01:41:00,2
2019-04-27 01:42:00,4
2019-04-27 01:43:00,4
2019-04-27 01:44:00,2
2019-04-27 01:45:00,4
2019-04-27 01:46:00,8
2019-04-27 01:47:00,4
2019-04-27 01:48:00,4
2019-04-27 01:49:00,4
2019-04-27 01:50:00,4
2019-04-27 01:51:00,4
2019-04-27 01:52:00,4
2019-04-27 01:53:00,4
2019-04-27 01:54:00,4
2019-04-27 01:55:00,4
2019-04-27 01:56:00,4
2019-04-27 01:57:00,4
2019-04-27 01:58:00,3
2019-04-27 01:59:00,5
2019-04-27 02:00:00,4
2019-04-27 02:01:00,1
2019-04-27 02:02:00,7
2019-04-27 02:03:00,4
2019-04-27 02:05:00,6
2019-04-27 02:06:00,2
2019-04-27 02:07:00,4
2019-04-27 02:08:00,4
2019-04-27 02:09:00,4
2019-04-27 02:10:00,6
2019-04-27 02:11:00,3
2019-04-27 02:12:00,3
2019-04-27 02:13:00,8
2019-04-27 02:14:00,2
2019-04-27 02:15:00,4
2019-04-27 02:16:00,6
2019-04-27 02:20:00,1
2019-04-27 09:00:00,4
