118,select * from dbo.fDocColumns(&&&)
2019-04-27 00:00:00,2
2019-04-27 00:08:00,2
2019-04-27 00:27:00,1
2019-04-27 00:29:00,2
2019-04-27 01:13:00,1
2019-04-27 01:37:00,1
2019-04-27 01:39:00,1
2019-04-27 02:17:00,1
2019-04-27 03:07:00,2
2019-04-27 03:10:00,1
2019-04-27 03:16:00,1
2019-04-27 03:24:00,1
2019-04-27 03:28:00,1
2019-04-27 04:03:00,1
2019-04-27 04:14:00,1
2019-04-27 04:20:00,4
2019-04-27 04:27:00,2
2019-04-27 04:33:00,1
2019-04-27 04:45:00,1
2019-04-27 04:46:00,1
2019-04-27 04:56:00,2
2019-04-27 05:23:00,1
2019-04-27 05:51:00,2
2019-04-27 05:52:00,1
2019-04-27 06:21:00,2
2019-04-27 06:22:00,1
2019-04-27 06:34:00,1
2019-04-27 06:37:00,2
2019-04-27 06:50:00,1
2019-04-27 06:53:00,1
2019-04-27 07:31:00,1
2019-04-27 07:38:00,1
2019-04-27 08:15:00,2
2019-04-27 08:22:00,1
2019-04-27 08:55:00,1
2019-04-27 08:56:00,1
2019-04-27 09:06:00,1
2019-04-27 09:07:00,1
2019-04-27 09:26:00,1
2019-04-27 09:31:00,1
2019-04-27 09:56:00,1
2019-04-27 10:07:00,1
2019-04-27 10:19:00,1
2019-04-27 10:43:00,3
2019-04-27 10:46:00,1
2019-04-27 11:35:00,1
2019-04-27 11:47:00,2
2019-04-27 11:48:00,2
2019-04-27 12:24:00,3
2019-04-27 12:53:00,1
2019-04-27 12:55:00,1
2019-04-27 13:07:00,1
2019-04-27 13:14:00,1
2019-04-27 13:38:00,2
2019-04-27 14:09:00,2
2019-04-27 14:20:00,1
2019-04-27 14:33:00,1
2019-04-27 14:44:00,1
2019-04-27 14:59:00,1
2019-04-27 15:06:00,1
2019-04-27 15:57:00,1
2019-04-27 16:18:00,1
2019-04-27 17:13:00,1
2019-04-27 17:36:00,2
2019-04-27 17:51:00,1
2019-04-27 18:02:00,1
2019-04-27 18:13:00,1
2019-04-27 18:16:00,1
2019-04-27 18:55:00,1
2019-04-27 19:43:00,1
2019-04-27 20:15:00,2
2019-04-27 20:24:00,2
2019-04-27 20:25:00,2
2019-04-27 20:33:00,1
2019-04-27 20:44:00,1
2019-04-27 20:45:00,1
2019-04-27 21:27:00,1
2019-04-27 21:44:00,1
2019-04-27 21:59:00,1
2019-04-27 22:10:00,1
2019-04-27 22:25:00,1
2019-04-27 22:27:00,1
2019-04-27 22:31:00,1
2019-04-27 22:41:00,1
2019-04-27 22:46:00,1
2019-04-27 22:54:00,1
2019-04-27 22:57:00,1
2019-04-27 23:07:00,1
2019-04-27 23:12:00,1
2019-04-27 23:29:00,1
2019-04-27 23:40:00,1
2019-04-27 23:42:00,1
2019-04-27 23:47:00,1
