1,"SELECT      --s.specObjID,   p.objID   p.ra,    p.dec   --s.z,   --s.class,    --s.subclass   --e.lgm_tot_p5#  FROM MyDB.hst_radec AS m   OUTER APPLY dbo.fGetNearestSpecObjAllEq( m.RA, m.DEC, #) AS n   LEFT JOIN photoObjAll AS p ON n.specObjID = p.specObjID   --LEFT JOIN galSpecExtra AS e ON n.specObjID = e.specObjID   --WHERE   --e.bptclass = # AND   --e.lgm_tot_p5# >= # AND   --s.z <= # AND   --((s.class = &&& AND s.subclass = &&&))-- OR     -- (s.class = &&& AND s.subclass = &&&))"
2019-07-26 15:01:00,1
