20,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-07-26 00:45:00,1
2019-07-26 01:32:00,1
2019-07-26 02:29:00,1
2019-07-26 02:54:00,1
2019-07-26 05:28:00,1
2019-07-26 06:45:00,1
2019-07-26 07:14:00,1
2019-07-26 07:18:00,1
2019-07-26 07:55:00,1
2019-07-26 09:07:00,1
2019-07-26 09:42:00,1
2019-07-26 10:09:00,1
2019-07-26 11:04:00,1
2019-07-26 14:37:00,1
2019-07-26 15:25:00,1
2019-07-26 15:40:00,1
2019-07-26 17:10:00,1
2019-07-26 18:50:00,1
2019-07-26 19:38:00,1
2019-07-26 23:00:00,1
