53,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-07-26 01:45:00,1
2019-07-26 01:46:00,8
2019-07-26 01:47:00,2
2019-07-26 01:49:00,3
2019-07-26 01:52:00,2
2019-07-26 01:54:00,2
2019-07-26 04:20:00,6
2019-07-26 04:21:00,3
2019-07-26 04:27:00,3
2019-07-26 04:28:00,2
2019-07-26 04:31:00,2
2019-07-26 04:35:00,2
2019-07-26 05:46:00,1
2019-07-26 05:47:00,10
2019-07-26 05:50:00,2
2019-07-26 05:52:00,2
2019-07-26 05:56:00,2
