1,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, s.subClass JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON  b.SpecobjID = S.SpecobjID  WHERE  s.zWarning = # into mydb.MyTable"
2019-07-26 13:13:00,1
