6,select top # * from [all_count]
2019-07-26 04:26:00,1
2019-07-26 04:28:00,1
2019-07-26 04:29:00,1
2019-07-26 04:32:00,1
2019-07-26 04:45:00,1
2019-07-26 04:47:00,1
