155,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-07-26 00:46:00,1
2019-07-26 01:46:00,1
2019-07-26 02:46:00,1
2019-07-26 03:29:00,9
2019-07-26 03:46:00,1
2019-07-26 04:33:00,1
2019-07-26 04:37:00,1
2019-07-26 04:46:00,1
2019-07-26 05:17:00,1
2019-07-26 05:23:00,1
2019-07-26 05:24:00,1
2019-07-26 05:28:00,1
2019-07-26 05:40:00,1
2019-07-26 05:45:00,4
2019-07-26 06:06:00,2
2019-07-26 06:07:00,4
2019-07-26 06:08:00,4
2019-07-26 06:09:00,1
2019-07-26 06:12:00,4
2019-07-26 06:13:00,2
2019-07-26 06:24:00,3
2019-07-26 06:25:00,1
2019-07-26 06:45:00,1
2019-07-26 07:33:00,4
2019-07-26 07:34:00,4
2019-07-26 07:45:00,1
2019-07-26 08:44:00,1
2019-07-26 09:46:00,1
2019-07-26 09:53:00,2
2019-07-26 10:02:00,9
2019-07-26 10:12:00,2
2019-07-26 10:13:00,1
2019-07-26 10:14:00,1
2019-07-26 10:45:00,1
2019-07-26 11:45:00,1
2019-07-26 12:45:00,1
2019-07-26 13:45:00,1
2019-07-26 14:45:00,1
2019-07-26 14:57:00,9
2019-07-26 15:35:00,1
2019-07-26 15:36:00,8
2019-07-26 15:39:00,9
2019-07-26 15:43:00,8
2019-07-26 15:44:00,1
2019-07-26 15:46:00,1
2019-07-26 15:56:00,9
2019-07-26 16:01:00,9
2019-07-26 16:45:00,1
2019-07-26 17:46:00,1
2019-07-26 18:46:00,1
2019-07-26 19:44:00,9
2019-07-26 19:45:00,1
2019-07-26 19:58:00,9
