34,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-07 00:00:00,1
2019-04-07 00:03:00,1
2019-04-07 00:04:00,1
2019-04-07 00:06:00,1
2019-04-07 00:08:00,1
2019-04-07 04:50:00,2
2019-04-07 04:52:00,1
2019-04-07 05:00:00,2
2019-04-07 05:01:00,1
2019-04-07 05:03:00,1
2019-04-07 05:04:00,1
2019-04-07 05:11:00,1
2019-04-07 05:12:00,1
2019-04-07 05:14:00,1
2019-04-07 07:42:00,1
2019-04-07 07:48:00,1
2019-04-07 07:49:00,1
2019-04-07 07:57:00,1
2019-04-07 07:59:00,1
2019-04-07 08:01:00,1
2019-04-07 23:30:00,1
2019-04-07 23:32:00,1
2019-04-07 23:35:00,1
2019-04-07 23:40:00,1
2019-04-07 23:41:00,1
2019-04-07 23:43:00,1
2019-04-07 23:46:00,1
2019-04-07 23:48:00,1
2019-04-07 23:51:00,1
2019-04-07 23:53:00,1
2019-04-07 23:55:00,1
2019-04-07 23:58:00,1
