74,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-04-07 07:05:00,1
2019-04-07 07:10:00,1
2019-04-07 12:05:00,2
2019-04-07 12:10:00,1
2019-04-07 12:15:00,2
2019-04-07 12:20:00,1
2019-04-07 14:01:00,1
2019-04-07 14:05:00,3
2019-04-07 14:08:00,1
2019-04-07 14:15:00,8
2019-04-07 14:20:00,8
2019-04-07 16:00:00,1
2019-04-07 16:05:00,1
2019-04-07 17:01:00,1
2019-04-07 18:55:00,5
2019-04-07 19:00:00,5
2019-04-07 19:05:00,2
2019-04-07 19:10:00,3
2019-04-07 19:15:00,2
2019-04-07 20:02:00,1
2019-04-07 20:05:00,1
2019-04-07 20:06:00,1
2019-04-07 20:20:00,1
2019-04-07 20:21:00,1
2019-04-07 20:25:00,1
2019-04-07 21:30:00,2
2019-04-07 21:35:00,2
2019-04-07 22:30:00,2
2019-04-07 22:35:00,2
2019-04-07 23:15:00,2
2019-04-07 23:20:00,3
2019-04-07 23:25:00,3
2019-04-07 23:27:00,1
2019-04-07 23:40:00,1
2019-04-07 23:45:00,1
