56,select * from SpecLine where specObjId=#
2019-04-07 00:02:00,1
2019-04-07 00:03:00,1
2019-04-07 00:04:00,4
2019-04-07 00:06:00,1
2019-04-07 00:07:00,5
2019-04-07 00:10:00,1
2019-04-07 00:14:00,1
2019-04-07 00:23:00,1
2019-04-07 00:24:00,1
2019-04-07 00:27:00,1
2019-04-07 00:28:00,8
2019-04-07 00:29:00,2
2019-04-07 00:35:00,1
2019-04-07 00:46:00,1
2019-04-07 00:57:00,1
2019-04-07 00:58:00,1
2019-04-07 01:01:00,2
2019-04-07 01:10:00,1
2019-04-07 01:22:00,1
2019-04-07 01:25:00,2
2019-04-07 01:27:00,1
2019-04-07 01:43:00,3
2019-04-07 01:44:00,1
2019-04-07 06:46:00,1
2019-04-07 07:04:00,1
2019-04-07 08:01:00,1
2019-04-07 09:05:00,1
2019-04-07 09:27:00,1
2019-04-07 10:22:00,1
2019-04-07 10:44:00,1
2019-04-07 10:51:00,1
2019-04-07 11:01:00,1
2019-04-07 14:53:00,1
2019-04-07 15:31:00,1
2019-04-07 16:06:00,1
2019-04-07 16:39:00,1
2019-04-07 17:20:00,1
