12501,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-04-07 08:39:00,57
2019-04-07 08:40:00,14
2019-04-07 08:41:00,18
2019-04-07 08:42:00,55
2019-04-07 08:43:00,54
2019-04-07 08:44:00,69
2019-04-07 08:45:00,50
2019-04-07 08:46:00,42
2019-04-07 08:47:00,35
2019-04-07 08:48:00,50
2019-04-07 08:49:00,47
2019-04-07 08:50:00,57
2019-04-07 08:51:00,45
2019-04-07 08:52:00,32
2019-04-07 08:53:00,43
2019-04-07 08:54:00,43
2019-04-07 08:55:00,12
2019-04-07 08:56:00,11
2019-04-07 08:57:00,18
2019-04-07 08:58:00,21
2019-04-07 08:59:00,59
2019-04-07 09:00:00,45
2019-04-07 09:01:00,34
2019-04-07 09:02:00,43
2019-04-07 09:03:00,59
2019-04-07 09:04:00,21
2019-04-07 09:05:00,32
2019-04-07 09:06:00,29
2019-04-07 09:07:00,23
2019-04-07 09:08:00,31
2019-04-07 09:09:00,53
2019-04-07 09:10:00,61
2019-04-07 09:11:00,56
2019-04-07 09:12:00,57
2019-04-07 09:13:00,52
2019-04-07 09:14:00,54
2019-04-07 09:15:00,66
2019-04-07 09:16:00,87
2019-04-07 09:17:00,28
2019-04-07 09:18:00,45
2019-04-07 09:19:00,58
2019-04-07 09:20:00,76
2019-04-07 09:21:00,59
2019-04-07 09:22:00,64
2019-04-07 09:23:00,83
2019-04-07 09:24:00,81
2019-04-07 09:25:00,82
2019-04-07 09:26:00,111
2019-04-07 09:27:00,122
2019-04-07 09:28:00,92
2019-04-07 09:29:00,98
2019-04-07 09:30:00,90
2019-04-07 09:31:00,51
2019-04-07 09:32:00,66
2019-04-07 09:33:00,94
2019-04-07 09:34:00,111
2019-04-07 09:35:00,75
2019-04-07 09:36:00,79
2019-04-07 09:37:00,82
2019-04-07 09:38:00,67
2019-04-07 09:39:00,30
2019-04-07 09:40:00,30
2019-04-07 09:41:00,36
2019-04-07 09:42:00,44
2019-04-07 09:43:00,63
2019-04-07 09:44:00,33
2019-04-07 09:45:00,26
2019-04-07 09:46:00,33
2019-04-07 09:47:00,39
2019-04-07 09:48:00,13
2019-04-07 09:49:00,17
2019-04-07 09:50:00,14
2019-04-07 09:51:00,16
2019-04-07 09:52:00,16
2019-04-07 09:53:00,15
2019-04-07 09:54:00,17
2019-04-07 09:55:00,15
2019-04-07 09:56:00,17
2019-04-07 09:57:00,14
2019-04-07 09:58:00,14
2019-04-07 09:59:00,15
2019-04-07 10:00:00,16
2019-04-07 10:01:00,17
2019-04-07 10:02:00,13
2019-04-07 10:03:00,15
2019-04-07 10:04:00,14
2019-04-07 10:05:00,15
2019-04-07 10:06:00,15
2019-04-07 10:07:00,9
2019-04-07 10:08:00,12
2019-04-07 10:09:00,11
2019-04-07 10:10:00,11
2019-04-07 10:11:00,11
2019-04-07 10:12:00,13
2019-04-07 10:13:00,12
2019-04-07 10:14:00,15
2019-04-07 10:15:00,13
2019-04-07 10:16:00,20
2019-04-07 10:17:00,13
2019-04-07 10:18:00,11
2019-04-07 10:19:00,9
2019-04-07 10:20:00,9
2019-04-07 10:21:00,11
2019-04-07 10:22:00,11
2019-04-07 10:23:00,11
2019-04-07 10:24:00,10
2019-04-07 10:25:00,15
2019-04-07 10:26:00,14
2019-04-07 10:27:00,13
2019-04-07 10:28:00,13
2019-04-07 10:29:00,14
2019-04-07 10:30:00,14
2019-04-07 10:31:00,14
2019-04-07 10:32:00,6
2019-04-07 10:33:00,14
2019-04-07 10:34:00,13
2019-04-07 10:35:00,12
2019-04-07 10:36:00,10
2019-04-07 10:37:00,17
2019-04-07 10:38:00,15
2019-04-07 10:39:00,17
2019-04-07 10:40:00,12
2019-04-07 10:41:00,13
2019-04-07 10:42:00,16
2019-04-07 10:43:00,14
2019-04-07 10:44:00,15
2019-04-07 10:45:00,12
2019-04-07 10:46:00,9
2019-04-07 10:47:00,16
2019-04-07 10:48:00,9
2019-04-07 10:49:00,9
2019-04-07 10:50:00,18
2019-04-07 10:51:00,12
2019-04-07 10:52:00,13
2019-04-07 10:53:00,8
2019-04-07 10:54:00,11
2019-04-07 10:55:00,11
2019-04-07 10:56:00,12
2019-04-07 10:57:00,9
2019-04-07 10:58:00,7
2019-04-07 10:59:00,6
2019-04-07 11:00:00,10
2019-04-07 11:01:00,7
2019-04-07 11:02:00,13
2019-04-07 11:03:00,12
2019-04-07 11:04:00,11
2019-04-07 11:05:00,12
2019-04-07 11:06:00,5
2019-04-07 11:07:00,10
2019-04-07 11:08:00,10
2019-04-07 11:09:00,8
2019-04-07 11:10:00,12
2019-04-07 11:11:00,11
2019-04-07 11:12:00,11
2019-04-07 11:13:00,14
2019-04-07 11:14:00,16
2019-04-07 11:15:00,15
2019-04-07 11:16:00,13
2019-04-07 11:17:00,12
2019-04-07 11:18:00,11
2019-04-07 11:19:00,12
2019-04-07 11:20:00,10
2019-04-07 11:21:00,9
2019-04-07 11:22:00,11
2019-04-07 11:23:00,12
2019-04-07 11:24:00,9
2019-04-07 11:25:00,14
2019-04-07 11:26:00,9
2019-04-07 11:27:00,11
2019-04-07 11:28:00,7
2019-04-07 11:29:00,11
2019-04-07 11:30:00,15
2019-04-07 11:31:00,9
2019-04-07 11:32:00,14
2019-04-07 11:33:00,12
2019-04-07 11:34:00,10
2019-04-07 11:35:00,11
2019-04-07 11:36:00,12
2019-04-07 11:37:00,11
