2,"SELECT SPA.ra, SPA.dec, SPA.z, SPA.petroMag_u, SPA.petroMag_g, SPA.petromag_r, PA.fracDeV_r, FSPSG.ssfr, FSPSG.logMass, Specline.h_delta_flux into GU2#_hw2_w3    From SpecPhotoAll as SPA, PhotoObjAll as PA, stellarMassFSPSGranEarlyDust as FSPSG, galSpecLine as Specline Where   SPA.class=&&& and SPA.z < # and SPA.specObjID = PA.specObjID and SPA.specObjID = FSPSG.specobjID and SPA.specObjID = Specline.specObjID"
2019-04-07 08:18:00,2
