53,select * from SpecLineIndex where specObjId=#
2019-04-07 00:06:00,1
2019-04-07 00:07:00,1
2019-04-07 00:26:00,1
2019-04-07 00:27:00,1
2019-04-07 00:29:00,1
2019-04-07 00:32:00,1
2019-04-07 00:34:00,18
2019-04-07 00:35:00,2
2019-04-07 00:46:00,1
2019-04-07 01:01:00,2
2019-04-07 01:08:00,1
2019-04-07 01:10:00,2
2019-04-07 01:11:00,1
2019-04-07 01:14:00,2
2019-04-07 01:21:00,2
2019-04-07 01:23:00,3
2019-04-07 01:24:00,1
2019-04-07 01:27:00,1
2019-04-07 01:28:00,1
2019-04-07 01:44:00,2
2019-04-07 05:29:00,1
2019-04-07 07:31:00,1
2019-04-07 08:02:00,1
2019-04-07 11:01:00,1
2019-04-07 16:26:00,1
2019-04-07 17:19:00,1
2019-04-07 22:57:00,1
2019-04-07 23:40:00,1
