742,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-04-07 01:00:00,8
2019-04-07 01:01:00,8
2019-04-07 01:02:00,10
2019-04-07 18:00:00,10
2019-04-07 18:01:00,16
2019-04-07 18:02:00,12
2019-04-07 18:03:00,20
2019-04-07 18:04:00,12
2019-04-07 18:05:00,12
2019-04-07 18:06:00,12
2019-04-07 18:07:00,18
2019-04-07 18:08:00,14
2019-04-07 18:09:00,11
2019-04-07 18:10:00,15
2019-04-07 18:11:00,12
2019-04-07 18:12:00,10
2019-04-07 18:13:00,16
2019-04-07 18:14:00,16
2019-04-07 18:15:00,18
2019-04-07 18:16:00,16
2019-04-07 18:17:00,16
2019-04-07 18:18:00,16
2019-04-07 18:19:00,12
2019-04-07 18:20:00,14
2019-04-07 18:21:00,14
2019-04-07 18:22:00,12
2019-04-07 18:23:00,12
2019-04-07 18:24:00,16
2019-04-07 18:25:00,16
2019-04-07 18:26:00,19
2019-04-07 18:27:00,15
2019-04-07 18:28:00,16
2019-04-07 18:29:00,16
2019-04-07 18:30:00,8
2019-04-07 18:31:00,4
2019-04-07 18:32:00,8
2019-04-07 18:33:00,4
2019-04-07 18:34:00,16
2019-04-07 18:35:00,12
2019-04-07 18:36:00,16
2019-04-07 18:37:00,16
2019-04-07 18:38:00,12
2019-04-07 18:39:00,16
2019-04-07 18:40:00,18
2019-04-07 18:41:00,16
2019-04-07 18:42:00,12
2019-04-07 18:43:00,16
2019-04-07 18:44:00,16
2019-04-07 18:45:00,16
2019-04-07 18:46:00,18
2019-04-07 18:47:00,16
2019-04-07 18:48:00,18
2019-04-07 18:49:00,8
2019-04-07 18:50:00,16
