1,"SELECT TOP #  p.petroMag_g,p.petroMag_i,p.petroMag_r,p.petroMagErr_g,p.petroMagErr_i,p.petroMagErr_r,p.petroR5#_r,p.petroR9#_r,ISNULL(s.z,#) as redshift,ISNULL(s.zErr,#) as redshiftErr  FROM ..PhotoObj AS p  LEFT OUTER JOIN ..SpecObj s ON p.objID = s.bestObjID  JOIN dbo.fGetObjFromRect(#,#,#,#) AS b ON p.objID = b.objID  WHERE ( p.type = # OR p.type = #)"
2019-04-07 22:10:00,1
