1,"SELECT SPA.ra, SPA.dec, SAP.z, SPA.petroMag_g, SPA.petroMag_r, SPA.extinction_g, SPA.extinction_r into GU2#_hw3    From SpecPhotoAll as SPA    Where   SPA.class = &&& and SPA.z < #"
2019-04-07 05:49:00,1
