265,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-04-29 00:09:00,9
2019-04-29 00:10:00,9
2019-04-29 00:37:00,18
2019-04-29 00:39:00,9
2019-04-29 00:40:00,18
2019-04-29 00:48:00,1
2019-04-29 01:45:00,1
2019-04-29 02:45:00,1
2019-04-29 03:30:00,9
2019-04-29 03:45:00,1
2019-04-29 04:45:00,1
2019-04-29 05:45:00,1
2019-04-29 06:43:00,9
2019-04-29 06:46:00,1
2019-04-29 07:27:00,6
2019-04-29 07:28:00,1
2019-04-29 07:45:00,8
2019-04-29 08:00:00,9
2019-04-29 08:30:00,6
2019-04-29 08:31:00,8
2019-04-29 08:37:00,9
2019-04-29 08:45:00,1
2019-04-29 09:02:00,14
2019-04-29 09:11:00,9
2019-04-29 09:16:00,1
2019-04-29 09:39:00,1
2019-04-29 09:45:00,1
2019-04-29 10:12:00,1
2019-04-29 10:21:00,1
2019-04-29 10:37:00,6
2019-04-29 10:38:00,3
2019-04-29 10:46:00,1
2019-04-29 10:52:00,4
2019-04-29 10:53:00,5
2019-04-29 11:48:00,1
2019-04-29 12:45:00,1
2019-04-29 12:48:00,9
2019-04-29 12:51:00,9
2019-04-29 13:43:00,9
2019-04-29 13:45:00,1
2019-04-29 13:51:00,7
2019-04-29 13:57:00,6
2019-04-29 13:58:00,12
2019-04-29 14:45:00,1
2019-04-29 15:22:00,18
2019-04-29 15:45:00,1
2019-04-29 16:44:00,1
2019-04-29 17:35:00,1
2019-04-29 17:38:00,2
2019-04-29 17:44:00,1
2019-04-29 18:48:00,1
2019-04-29 19:45:00,1
