1,"SELECT s.plate, s.mjd, s.fiberid into mydb.MyTable_sop from SpecObj as s   INNER JOIN PhotoObj as p   ON s.bestObjID = p.ObjID WHERE p.type=# and s.z between # and #"
2019-04-29 10:39:00,1
