1,"SELECT s.plate, s.mjd, s.fiberid into mydb.PCA_new from SpecObj as s   INNER JOIN PhotoObj AS p   ON s.bestObjId = p.objID   WHERE p.type = # AND s.z BETWEEN # AND #"
2019-04-29 10:39:00,1
