606,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-04-29 00:36:00,42
2019-04-29 02:07:00,18
2019-04-29 02:33:00,42
2019-04-29 04:36:00,18
2019-04-29 08:32:00,18
2019-04-29 08:39:00,42
2019-04-29 09:08:00,42
2019-04-29 09:55:00,18
2019-04-29 11:57:00,42
2019-04-29 12:45:00,42
2019-04-29 13:18:00,18
2019-04-29 15:22:00,18
2019-04-29 16:05:00,42
2019-04-29 16:54:00,42
2019-04-29 17:52:00,42
2019-04-29 18:42:00,36
2019-04-29 19:09:00,42
2019-04-29 22:12:00,42
