1,"SELECT s.run2d, s.mjd, s.fiberid FROM SpecObj as s   INNER JOIN PhotoObj AS p   ON s.bestObjId = p.objID WHERE p.type = # AND s.z BETWEEN # and #"
2019-04-29 10:29:00,1
