45,select distinct parent from DBViewCols where viewname=&&&
2019-04-29 00:06:00,1
2019-04-29 00:14:00,1
2019-04-29 01:06:00,1
2019-04-29 05:54:00,1
2019-04-29 06:01:00,1
2019-04-29 06:04:00,1
2019-04-29 06:07:00,1
2019-04-29 07:32:00,1
2019-04-29 07:40:00,1
2019-04-29 08:52:00,1
2019-04-29 08:53:00,1
2019-04-29 09:01:00,1
2019-04-29 09:05:00,1
2019-04-29 09:57:00,1
2019-04-29 10:08:00,1
2019-04-29 10:18:00,1
2019-04-29 10:31:00,1
2019-04-29 10:34:00,1
2019-04-29 10:36:00,1
2019-04-29 10:46:00,4
2019-04-29 13:22:00,1
2019-04-29 14:42:00,1
2019-04-29 14:46:00,2
2019-04-29 16:17:00,1
2019-04-29 16:32:00,4
2019-04-29 16:33:00,1
2019-04-29 17:52:00,1
2019-04-29 17:54:00,2
2019-04-29 18:06:00,1
2019-04-29 18:10:00,1
2019-04-29 18:16:00,1
2019-04-29 18:44:00,1
2019-04-29 18:50:00,1
2019-04-29 19:07:00,1
2019-04-29 21:05:00,1
2019-04-29 21:12:00,1
2019-04-29 22:36:00,1
