1,"SELECT   g.u, g.g, g.r, g.i, g.z, g.petroR9#_r, g.petroR5#_r, g.extinction_u, g.extinction_g, g.extinction_r, g.extinction_i, g.extinction_z FROM    Galaxy as g WHERE   g.ra BETWEEN # AND # AND g.dec BETWEEN # AND #"
2019-04-29 12:26:00,1
