1,"SELECT CT.objID, CT.trainID, W.cntr AS wise_cntr, (SQUARE((W.ra-CT.raMean)*COS(CT.decMean*PI()/#))+SQUARE(W.dec-CT.decMean))*SQUARE(#) AS match_dist INTO MyDB.Tmp_ClassTraining_NonSDSS_WISE FROM MyDB.Tmp_ClassTraining_NonSDSS_Objects AS CT INNER JOIN WISE_allsky AS W   ON (SQUARE((W.ra-CT.raMean)*COS(CT.decMean*PI()/#))+SQUARE(W.dec-CT.decMean))*SQUARE(#)<SQUARE(#)"
2019-01-02 09:22:00,1
