651,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-05 00:01:00,1
2019-08-05 00:02:00,1
2019-08-05 00:05:00,1
2019-08-05 00:06:00,1
2019-08-05 00:08:00,1
2019-08-05 00:09:00,1
2019-08-05 00:10:00,1
2019-08-05 00:12:00,1
2019-08-05 00:14:00,1
2019-08-05 00:15:00,1
2019-08-05 00:17:00,1
2019-08-05 00:18:00,1
2019-08-05 00:19:00,2
2019-08-05 00:21:00,1
2019-08-05 00:22:00,1
2019-08-05 00:24:00,1
2019-08-05 00:26:00,1
2019-08-05 00:27:00,2
2019-08-05 00:29:00,2
2019-08-05 00:31:00,1
2019-08-05 00:33:00,1
2019-08-05 00:34:00,1
2019-08-05 00:35:00,1
2019-08-05 00:38:00,1
2019-08-05 00:40:00,1
2019-08-05 00:42:00,1
2019-08-05 00:43:00,1
2019-08-05 00:45:00,2
2019-08-05 00:47:00,1
2019-08-05 00:48:00,1
2019-08-05 00:50:00,1
2019-08-05 00:51:00,1
2019-08-05 00:52:00,1
2019-08-05 00:55:00,1
2019-08-05 00:57:00,1
2019-08-05 01:00:00,1
2019-08-05 01:02:00,1
2019-08-05 01:05:00,1
2019-08-05 01:07:00,1
2019-08-05 01:10:00,1
2019-08-05 01:12:00,1
2019-08-05 01:14:00,1
2019-08-05 01:17:00,1
2019-08-05 01:18:00,1
2019-08-05 01:21:00,1
2019-08-05 01:23:00,1
2019-08-05 01:25:00,1
2019-08-05 01:27:00,1
2019-08-05 01:29:00,1
2019-08-05 01:31:00,1
2019-08-05 01:33:00,2
2019-08-05 01:35:00,1
2019-08-05 01:37:00,1
2019-08-05 01:40:00,1
2019-08-05 01:42:00,1
2019-08-05 01:45:00,1
2019-08-05 01:46:00,1
2019-08-05 01:48:00,1
2019-08-05 01:51:00,1
2019-08-05 01:53:00,1
2019-08-05 01:55:00,1
2019-08-05 01:57:00,1
2019-08-05 02:00:00,1
2019-08-05 02:02:00,1
2019-08-05 02:03:00,1
2019-08-05 02:05:00,1
2019-08-05 02:08:00,1
2019-08-05 02:10:00,1
2019-08-05 02:11:00,1
2019-08-05 02:13:00,1
2019-08-05 02:16:00,1
2019-08-05 02:18:00,1
2019-08-05 02:20:00,1
2019-08-05 02:22:00,1
2019-08-05 02:25:00,1
2019-08-05 02:27:00,1
2019-08-05 02:30:00,1
2019-08-05 02:32:00,1
2019-08-05 02:33:00,1
2019-08-05 02:35:00,1
2019-08-05 02:38:00,1
2019-08-05 02:39:00,1
2019-08-05 02:42:00,1
2019-08-05 02:44:00,1
2019-08-05 02:46:00,1
2019-08-05 02:48:00,1
2019-08-05 02:49:00,1
2019-08-05 02:51:00,1
2019-08-05 02:52:00,1
2019-08-05 02:54:00,1
2019-08-05 02:55:00,1
2019-08-05 02:57:00,1
2019-08-05 02:59:00,2
2019-08-05 03:02:00,1
2019-08-05 03:04:00,1
2019-08-05 03:06:00,1
2019-08-05 03:09:00,1
2019-08-05 03:12:00,1
2019-08-05 03:15:00,1
2019-08-05 03:17:00,1
2019-08-05 03:20:00,1
2019-08-05 03:21:00,1
2019-08-05 03:24:00,1
2019-08-05 03:27:00,1
2019-08-05 03:30:00,1
2019-08-05 03:31:00,1
2019-08-05 03:33:00,1
2019-08-05 03:36:00,1
2019-08-05 03:37:00,1
2019-08-05 03:38:00,1
2019-08-05 03:41:00,1
2019-08-05 03:43:00,1
2019-08-05 03:45:00,1
2019-08-05 03:47:00,1
2019-08-05 03:49:00,1
2019-08-05 03:51:00,1
2019-08-05 03:52:00,1
2019-08-05 03:54:00,1
2019-08-05 03:56:00,1
2019-08-05 03:58:00,1
2019-08-05 03:59:00,1
2019-08-05 04:01:00,1
2019-08-05 04:02:00,1
2019-08-05 04:03:00,1
2019-08-05 04:06:00,1
2019-08-05 04:07:00,1
2019-08-05 04:09:00,1
2019-08-05 04:11:00,1
2019-08-05 04:14:00,1
2019-08-05 04:17:00,1
2019-08-05 04:20:00,1
2019-08-05 04:22:00,1
2019-08-05 04:23:00,1
2019-08-05 04:26:00,1
2019-08-05 04:29:00,1
2019-08-05 04:31:00,1
2019-08-05 04:32:00,1
2019-08-05 04:35:00,1
2019-08-05 04:36:00,1
2019-08-05 04:39:00,1
2019-08-05 04:41:00,1
2019-08-05 04:44:00,1
2019-08-05 04:46:00,2
2019-08-05 04:49:00,1
2019-08-05 04:50:00,1
2019-08-05 04:52:00,1
2019-08-05 04:54:00,1
2019-08-05 04:57:00,1
2019-08-05 04:59:00,1
2019-08-05 05:02:00,2
2019-08-05 05:03:00,1
2019-08-05 05:05:00,1
2019-08-05 05:07:00,1
2019-08-05 05:11:00,1
2019-08-05 05:13:00,1
2019-08-05 05:15:00,1
2019-08-05 05:17:00,1
2019-08-05 05:19:00,1
2019-08-05 05:22:00,1
2019-08-05 05:23:00,1
2019-08-05 05:25:00,1
2019-08-05 05:30:00,1
2019-08-05 05:34:00,1
2019-08-05 05:35:00,1
2019-08-05 05:39:00,1
2019-08-05 05:42:00,1
2019-08-05 05:44:00,1
2019-08-05 05:47:00,1
2019-08-05 05:51:00,1
2019-08-05 05:54:00,1
2019-08-05 05:56:00,1
2019-08-05 06:00:00,1
2019-08-05 06:03:00,1
2019-08-05 06:07:00,1
2019-08-05 06:10:00,1
2019-08-05 06:14:00,1
2019-08-05 06:18:00,1
2019-08-05 06:20:00,1
2019-08-05 06:23:00,1
2019-08-05 06:25:00,1
2019-08-05 06:27:00,1
2019-08-05 06:29:00,1
2019-08-05 06:30:00,1
2019-08-05 06:33:00,1
2019-08-05 06:36:00,1
2019-08-05 06:39:00,1
2019-08-05 06:41:00,1
2019-08-05 06:43:00,1
2019-08-05 06:44:00,1
2019-08-05 06:47:00,1
2019-08-05 06:48:00,1
2019-08-05 06:51:00,1
2019-08-05 06:53:00,1
2019-08-05 06:56:00,1
2019-08-05 06:59:00,1
2019-08-05 07:01:00,1
2019-08-05 07:04:00,1
2019-08-05 07:08:00,1
2019-08-05 07:11:00,1
2019-08-05 07:15:00,1
2019-08-05 07:19:00,1
2019-08-05 07:21:00,1
2019-08-05 07:26:00,1
2019-08-05 07:29:00,1
2019-08-05 07:33:00,1
2019-08-05 07:36:00,1
2019-08-05 07:40:00,1
2019-08-05 07:43:00,1
2019-08-05 07:47:00,1
2019-08-05 07:50:00,1
2019-08-05 07:53:00,1
2019-08-05 07:54:00,1
2019-08-05 07:58:00,1
2019-08-05 08:01:00,1
2019-08-05 08:05:00,1
2019-08-05 08:08:00,1
2019-08-05 08:10:00,1
2019-08-05 08:13:00,1
