2,"SELECT za.specObjID, za.bestObjID, za.class, za.subClass, za.z, za.zErr,   po.objID, po.type, po.flags, po.ra, po.dec,   (po.petroMag_r-po.extinction_r) as dered_petro_r,   zp.z as zphot, zp.zErr as dzphot,   zi.e_bv_sfd,zi.primtarget, zi.sectarget,zi.targettype,zi.spectrotype,zi.subclass    INTO MyDB.SDSS_DR1# FROM SpecObjAll za   JOIN PhotoObjAll po ON (po.objID = za.bestObjID)   JOIN Photoz zp ON (zp.objID = za.bestObjID)   JOIN galSpecInfo zi ON (zi.SpecObjID = za.specObjID) WHERE   (za.z># AND za.zWarning=#)     AND (za.targetType=&&& AND za.survey=&&&)     AND (za.class=&&& AND zi.primtarget>=#)     AND (po.clean=# AND po.insideMask=#)   AND ((po.petroMag_r-po.extinction_r)<=#)"
2019-08-05 13:26:00,1
2019-08-05 13:29:00,1
