220,select * from galSpecIndx where specObjId=#
2019-08-05 00:13:00,1
2019-08-05 00:14:00,6
2019-08-05 00:20:00,3
2019-08-05 00:21:00,30
2019-08-05 03:19:00,1
2019-08-05 03:37:00,1
2019-08-05 04:14:00,1
2019-08-05 05:27:00,1
2019-08-05 06:55:00,1
2019-08-05 07:32:00,1
2019-08-05 07:59:00,29
2019-08-05 08:00:00,35
2019-08-05 08:01:00,1
2019-08-05 09:52:00,20
2019-08-05 09:53:00,39
2019-08-05 09:54:00,35
2019-08-05 11:17:00,1
2019-08-05 11:56:00,1
2019-08-05 15:15:00,1
2019-08-05 15:16:00,2
2019-08-05 15:22:00,1
2019-08-05 15:25:00,1
2019-08-05 17:24:00,1
2019-08-05 17:56:00,1
2019-08-05 20:14:00,1
2019-08-05 21:36:00,1
2019-08-05 23:04:00,3
2019-08-05 23:26:00,1
