186,select distinct parent from DBViewCols where viewname=&&&
2019-08-05 00:31:00,1
2019-08-05 00:34:00,1
2019-08-05 00:41:00,1
2019-08-05 00:49:00,1
2019-08-05 01:01:00,1
2019-08-05 01:24:00,2
2019-08-05 01:27:00,1
2019-08-05 01:49:00,1
2019-08-05 02:25:00,1
2019-08-05 02:33:00,1
2019-08-05 02:34:00,1
2019-08-05 02:36:00,1
2019-08-05 02:41:00,1
2019-08-05 02:43:00,2
2019-08-05 02:55:00,1
2019-08-05 02:56:00,1
2019-08-05 03:21:00,1
2019-08-05 03:50:00,1
2019-08-05 04:10:00,4
2019-08-05 04:11:00,3
2019-08-05 04:12:00,3
2019-08-05 04:16:00,1
2019-08-05 04:19:00,1
2019-08-05 04:21:00,1
2019-08-05 04:32:00,1
2019-08-05 04:35:00,1
2019-08-05 04:57:00,1
2019-08-05 05:02:00,1
2019-08-05 05:09:00,1
2019-08-05 05:27:00,1
2019-08-05 05:37:00,1
2019-08-05 05:39:00,1
2019-08-05 06:00:00,1
2019-08-05 06:04:00,1
2019-08-05 06:38:00,1
2019-08-05 06:49:00,1
2019-08-05 06:50:00,2
2019-08-05 06:56:00,1
2019-08-05 07:23:00,1
2019-08-05 07:30:00,2
2019-08-05 07:32:00,2
2019-08-05 07:38:00,1
2019-08-05 07:45:00,1
2019-08-05 07:48:00,2
2019-08-05 08:03:00,1
2019-08-05 08:17:00,1
2019-08-05 08:18:00,1
2019-08-05 08:19:00,1
2019-08-05 08:26:00,1
2019-08-05 08:33:00,2
2019-08-05 08:42:00,1
2019-08-05 08:52:00,2
2019-08-05 09:18:00,1
2019-08-05 09:48:00,1
2019-08-05 10:01:00,1
2019-08-05 10:08:00,1
2019-08-05 10:09:00,1
2019-08-05 11:12:00,1
2019-08-05 11:16:00,1
2019-08-05 11:26:00,1
2019-08-05 11:52:00,1
2019-08-05 12:30:00,1
2019-08-05 12:33:00,1
2019-08-05 13:20:00,1
2019-08-05 13:32:00,1
2019-08-05 13:44:00,4
2019-08-05 13:45:00,6
2019-08-05 13:46:00,4
2019-08-05 13:47:00,6
2019-08-05 13:48:00,6
2019-08-05 13:49:00,5
2019-08-05 13:50:00,7
2019-08-05 13:51:00,4
2019-08-05 13:52:00,7
2019-08-05 14:06:00,1
2019-08-05 14:07:00,1
2019-08-05 14:35:00,1
2019-08-05 14:43:00,1
2019-08-05 14:44:00,1
2019-08-05 14:56:00,4
2019-08-05 15:02:00,1
2019-08-05 15:05:00,1
2019-08-05 15:12:00,1
2019-08-05 15:19:00,1
2019-08-05 15:20:00,1
2019-08-05 15:21:00,1
2019-08-05 16:05:00,1
2019-08-05 16:17:00,1
2019-08-05 16:18:00,1
2019-08-05 16:19:00,1
2019-08-05 16:47:00,1
2019-08-05 17:28:00,1
2019-08-05 17:34:00,1
2019-08-05 18:43:00,2
2019-08-05 18:53:00,1
2019-08-05 19:01:00,1
2019-08-05 19:05:00,1
2019-08-05 19:07:00,1
2019-08-05 19:09:00,2
2019-08-05 19:30:00,1
2019-08-05 19:42:00,1
2019-08-05 19:43:00,1
2019-08-05 20:00:00,1
2019-08-05 20:06:00,2
2019-08-05 20:07:00,1
2019-08-05 20:10:00,1
2019-08-05 20:26:00,1
2019-08-05 21:26:00,1
2019-08-05 21:38:00,1
2019-08-05 21:47:00,1
2019-08-05 21:51:00,1
2019-08-05 21:57:00,1
2019-08-05 21:58:00,4
2019-08-05 21:59:00,4
2019-08-05 22:34:00,1
2019-08-05 23:09:00,1
2019-08-05 23:26:00,2
2019-08-05 23:37:00,1
