28,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-05 04:54:00,1
2019-08-05 04:56:00,1
2019-08-05 04:57:00,1
2019-08-05 04:59:00,1
2019-08-05 05:06:00,1
2019-08-05 05:07:00,2
2019-08-05 05:09:00,1
2019-08-05 05:10:00,1
2019-08-05 05:11:00,1
2019-08-05 05:19:00,1
2019-08-05 05:20:00,1
2019-08-05 05:35:00,1
2019-08-05 05:41:00,1
2019-08-05 05:45:00,1
2019-08-05 23:30:00,1
2019-08-05 23:31:00,1
2019-08-05 23:35:00,1
2019-08-05 23:36:00,1
2019-08-05 23:38:00,1
2019-08-05 23:41:00,1
2019-08-05 23:43:00,1
2019-08-05 23:45:00,1
2019-08-05 23:48:00,1
2019-08-05 23:51:00,1
2019-08-05 23:52:00,1
2019-08-05 23:55:00,1
2019-08-05 23:57:00,1
