196,select * from SpecObjAll where specObjId=#
2019-08-05 00:13:00,12
2019-08-05 01:13:00,1
2019-08-05 03:14:00,1
2019-08-05 05:41:00,1
2019-08-05 06:11:00,1
2019-08-05 09:52:00,3
2019-08-05 11:02:00,1
2019-08-05 11:16:00,1
2019-08-05 13:21:00,2
2019-08-05 15:22:00,1
2019-08-05 15:37:00,15
2019-08-05 16:47:00,1
2019-08-05 16:49:00,1
2019-08-05 17:39:00,4
2019-08-05 17:40:00,34
2019-08-05 17:41:00,26
2019-08-05 20:12:00,24
2019-08-05 20:13:00,28
2019-08-05 20:14:00,26
2019-08-05 21:36:00,7
2019-08-05 21:40:00,1
2019-08-05 21:54:00,1
2019-08-05 23:04:00,3
2019-08-05 23:14:00,1
