307,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-05 00:07:00,2
2019-08-05 00:08:00,1
2019-08-05 00:09:00,1
2019-08-05 01:23:00,1
2019-08-05 01:25:00,1
2019-08-05 01:27:00,1
2019-08-05 01:30:00,1
2019-08-05 01:34:00,1
2019-08-05 05:51:00,1
2019-08-05 05:54:00,1
2019-08-05 05:57:00,1
2019-08-05 05:59:00,1
2019-08-05 06:00:00,2
2019-08-05 06:02:00,2
2019-08-05 06:05:00,1
2019-08-05 06:07:00,1
2019-08-05 06:11:00,1
2019-08-05 06:12:00,1
2019-08-05 07:26:00,1
2019-08-05 07:28:00,1
2019-08-05 07:32:00,1
2019-08-05 07:37:00,1
2019-08-05 08:43:00,1
2019-08-05 11:20:00,1
2019-08-05 11:39:00,1
2019-08-05 12:07:00,1
2019-08-05 13:09:00,1
2019-08-05 13:14:00,1
2019-08-05 13:17:00,1
2019-08-05 16:23:00,1
2019-08-05 16:28:00,1
2019-08-05 16:32:00,1
2019-08-05 16:34:00,1
2019-08-05 16:39:00,1
2019-08-05 16:40:00,1
2019-08-05 16:44:00,1
2019-08-05 17:31:00,1
2019-08-05 17:41:00,1
2019-08-05 17:43:00,1
2019-08-05 17:44:00,1
2019-08-05 17:57:00,1
2019-08-05 17:59:00,1
2019-08-05 18:28:00,1
2019-08-05 18:31:00,5
2019-08-05 18:32:00,1
2019-08-05 19:57:00,4
2019-08-05 19:58:00,8
2019-08-05 19:59:00,9
2019-08-05 20:00:00,5
2019-08-05 20:51:00,8
2019-08-05 20:52:00,9
2019-08-05 20:53:00,6
2019-08-05 20:54:00,11
2019-08-05 20:55:00,12
2019-08-05 21:33:00,1
2019-08-05 21:34:00,13
2019-08-05 21:35:00,11
2019-08-05 21:36:00,13
2019-08-05 21:37:00,9
2019-08-05 21:51:00,1
2019-08-05 21:52:00,1
2019-08-05 21:53:00,2
2019-08-05 21:54:00,1
2019-08-05 21:56:00,1
2019-08-05 21:57:00,1
2019-08-05 22:02:00,2
2019-08-05 22:31:00,2
2019-08-05 22:32:00,12
2019-08-05 22:33:00,7
2019-08-05 22:34:00,9
2019-08-05 22:35:00,13
2019-08-05 22:36:00,4
2019-08-05 22:39:00,2
2019-08-05 22:40:00,2
2019-08-05 22:41:00,2
2019-08-05 22:42:00,1
2019-08-05 22:43:00,1
2019-08-05 22:50:00,1
2019-08-05 22:51:00,3
2019-08-05 22:53:00,1
2019-08-05 22:57:00,1
2019-08-05 23:00:00,2
2019-08-05 23:01:00,1
2019-08-05 23:02:00,3
2019-08-05 23:11:00,1
2019-08-05 23:12:00,3
2019-08-05 23:13:00,1
2019-08-05 23:14:00,1
2019-08-05 23:15:00,2
2019-08-05 23:16:00,1
2019-08-05 23:24:00,2
2019-08-05 23:55:00,1
2019-08-05 23:56:00,14
2019-08-05 23:57:00,13
2019-08-05 23:58:00,12
2019-08-05 23:59:00,9
