1,"SELECT TOP # run,            camCol,   rerun,   field,   objID,   u, g, r, i, z,   ra, dec into mydb.MyTable from PhotoPrimary	 WHERE  u - g < #   and  g - r < #   and  r - i > #    and  i - z > #"
2019-08-05 18:01:00,1
