43,select * from XCRedshift where specObjId=#
2019-08-05 01:14:00,1
2019-08-05 02:08:00,1
2019-08-05 02:43:00,1
2019-08-05 03:09:00,1
2019-08-05 03:11:00,1
2019-08-05 03:12:00,1
2019-08-05 03:13:00,2
2019-08-05 03:17:00,1
2019-08-05 03:46:00,1
2019-08-05 04:12:00,1
2019-08-05 04:13:00,1
2019-08-05 04:18:00,1
2019-08-05 04:42:00,2
2019-08-05 05:08:00,1
2019-08-05 05:11:00,1
2019-08-05 05:12:00,1
2019-08-05 05:35:00,1
2019-08-05 05:37:00,1
2019-08-05 05:41:00,1
2019-08-05 05:42:00,1
2019-08-05 05:50:00,1
2019-08-05 06:10:00,1
2019-08-05 06:13:00,1
2019-08-05 06:37:00,1
2019-08-05 06:45:00,1
2019-08-05 06:46:00,3
2019-08-05 06:47:00,1
2019-08-05 07:22:00,1
2019-08-05 07:36:00,1
2019-08-05 07:39:00,2
2019-08-05 09:07:00,1
2019-08-05 09:08:00,1
2019-08-05 10:59:00,1
2019-08-05 11:32:00,1
2019-08-05 13:26:00,2
2019-08-05 13:57:00,1
2019-08-05 21:59:00,1
