1,"SELECT s.specObjID, s.dr7ObjID, s.dr8ObjID INTO mydb.dr7objid_dr8objid_specobjid_match FROM PhotoPrimaryDR7 as s   WHERE s.specObjID != #"
2019-09-02 08:21:00,1
