72,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-09-02 00:04:00,2
2019-09-02 01:01:00,1
2019-09-02 02:31:00,2
2019-09-02 02:46:00,1
2019-09-02 03:01:00,1
2019-09-02 03:02:00,2
2019-09-02 03:03:00,1
2019-09-02 04:16:00,1
2019-09-02 04:39:00,1
2019-09-02 05:46:00,1
2019-09-02 06:36:00,1
2019-09-02 07:20:00,1
2019-09-02 07:21:00,1
2019-09-02 07:42:00,1
2019-09-02 07:51:00,1
2019-09-02 08:44:00,1
2019-09-02 08:58:00,1
2019-09-02 09:00:00,1
2019-09-02 09:05:00,1
2019-09-02 09:12:00,1
2019-09-02 09:24:00,1
2019-09-02 09:31:00,1
2019-09-02 09:34:00,1
2019-09-02 10:11:00,1
2019-09-02 10:44:00,1
2019-09-02 11:53:00,3
2019-09-02 11:58:00,1
2019-09-02 12:08:00,6
2019-09-02 12:34:00,1
2019-09-02 12:57:00,2
2019-09-02 15:01:00,1
2019-09-02 15:02:00,1
2019-09-02 15:24:00,1
2019-09-02 15:25:00,1
2019-09-02 15:32:00,2
2019-09-02 15:33:00,3
2019-09-02 15:34:00,2
2019-09-02 15:36:00,2
2019-09-02 16:12:00,1
2019-09-02 16:13:00,1
2019-09-02 16:14:00,1
2019-09-02 17:07:00,1
2019-09-02 17:16:00,1
2019-09-02 17:40:00,1
2019-09-02 17:59:00,1
2019-09-02 18:00:00,2
2019-09-02 18:07:00,1
2019-09-02 18:08:00,2
2019-09-02 18:12:00,1
2019-09-02 19:25:00,2
2019-09-02 19:26:00,1
2019-09-02 22:22:00,1
2019-09-02 22:23:00,1
